sequence	16S_rRNA_Count	metadata_NSTI
8b4aeac3e8d92966cbdbbef1d7451fc1	1	0.023836
8b5d876df7f848da9abea7eb0b1f1f2e	1	0.008674
8b90cede26eea7c2814bff3faa8bc26d	5	0.027687
8bae7f0715c6d453f8d3b46e17b242c6	1	0.018588
8bf906b31b497712be4815f7cd60a15c	1	0.14225
8c1c5303be84f49e032458b151cef858	1	0.062673
8c2257ec60dbf3c38fbef01a59d6bec9	4	0.016848
8c4c0d676bad41f9dc633b75c61aeb10	1	0.027754
8c64faf1c6e6aa37b960ca806e522727	1	0.107612
8c7c46b82d2b2e4c315687716be6c8b2	1	0.036548
8c7db395dc0d15837e015f14506ebf9b	1	0.043028
8c803ec35f21f8499e17a630d428c99f	4	0.036434
8c8b0264ba44118e0e400a04e09b7cd7	1	0.102955
8c9aab095ae4fd63cca512d55711e899	1	0.038448
8c9ecc844367148c1082f438efa363c0	9	0.046736
8cbe271b3fd8cc54a4ddc92520592ada	1	0.0199
8ccbb32b53edb6a5e7f3b8a10b84b74e	1	0.01682
8cdbde42e1cf2917d23f97839595bdcd	1	0.173788
8cf09ca8f83c094b7791295c12b278b4	1	0.005913
8d0ac3c22c8180d5f0f51d28838cbdb7	1	0.161873
8d14ea3d591d84213bfacf9c061c85d9	1	0.01038
8d2d6cdd366575dc3ccb7358a8d75e92	3	0.019203
8d2dd5e48b193bf4baf7c2d4454624e0	2	0.043168
8d54e4b2e6891649d27028427272a241	1	0.62804
8d6fa8e00c2b748369ad770fad1f2d70	1	0.118837
8d8127bb77ce16b8539ac2e59b52f7de	1	0.028309
8da7af9e7f093c2b9f2aaa20382466a7	1	0.108155
8dae3e6b6dd4eb7e567c94e5f8e1711d	1	0.023555
8de563cdcb8b6c6f42ef43590d064785	1	0.018527
8de85d8c8a0f3a9a98338ce08fc5cb5f	2	0.146178
8decd329678b9a3f798b2b0f51915a1f	1	0.062519
8e4285829c2fe44ae3ad55173ee7554e	4	0.108632
8e47e4d86b95693852ff8edec6ab2db0	1	0.047313
8e5506ba3830236ceba1b23e5c318c1e	3	0.047712
8e5f9b71c90426eecbef5754c33c3e44	1	0.05742
8e6407bf858eabe439a35051c46297f1	1	0.226586
8e659da416c00340b663dee127fa0e0e	2	0.110945
8e6939a367f7e5a65762cabc87f5cf42	1	0.005884
8e6f51140fa44d0b17d280548b963ccd	1	0.036151
8ed166e351ea3a9c3ee2c475429a9aee	3	0.190626
8f0527398971ae18ba55edb7b26f4ce8	3	0.065122
8f175715cd74bf63e399facea3c6335f	1	0.136305
8f2320141aac5b8732d59e1bcab44f2c	4	0.014482
8f2cec0c7c5a88d524dcbad807bc3181	2	0.26473
8f2d8008181eb7af9845eef8182cadad	1	0.029668
8f35f4d8ba5d1302d88b3733147fac43	1	0.028373
8f49d8d6aff60333f7e76829dbbd0a58	1	0.357491
8f4f38087cf31289dfa6f5e5773d804e	1	0.062623
8f5b95bfe0db5e4fe7c3e0299326e0f4	1	0.161873
8f661d75d54ec75f078c5cc1ffda987a	1	0.097644
8fd0fccccc9fa25ef300640a3248da18	1	0.084834
8fedea3a0bcd1cef543a0f52ddd046d5	2	0.019621
9005d208e4e8aadd64566118589b4954	4	0.030415
90245794ef72ce9e7a1d8c1b9ae8eae4	3	0.05188
9040ab6084515cf0d68c09ae70efb543	2	0.708838
904cf0bbb4c118680b903a8c7e5a205e	1	0.083855
907634606739491dbe301f45e7564d36	1	0.112643
90933d861d67f3b906f73e5612183e79	1	0.005442
90a7a064d73c7af55c623912ac4356ee	1	6.055276
90b8ed7d91f97b14b7c95bc3c828b81e	1	0.06024
90c1cfd006a0d016e26f3e73f96271d2	3	0.066506
90c5db416179a11b9c8dd5cb9728cb05	1	0.13348
90f288c5d751c39bcccf3e5cc2e9e923	3	0.028547
90f9a00eca15b9a47deda018d8ab30e3	2	0.023489
91312e87369b5b246deda52366c69fb8	1	0.15457
9131498685e0c9400633137d019823a5	2	0.019311
913fc34d8a9b57d1570d717e31e933f4	1	0.071061
9149d48a5d8811fca7cfb6eb982bfe86	1	0.023854
914eca27fb4fe304e7a8ed41e054ec9f	1	0.064548
9151100c1a7348948256075cf75fb341	4	0.13069
916e7b2327396a374a07a5d47eb55c19	2	0.151916
9175e52d463b5502a61166ae5d7bb030	1	0.080634
917eb39ae4347210d3969c071c19efa2	1	0.008316
91898b5d83484f13393be5e756ea544a	1	0.016899
919c60796a96d57fd0df6b9da6276962	1	0.011591
91a70f83a34a5a78eed10f40b766d5ad	1	0.029824
9202fb6d3bda94e0e3322599be4cf6a4	5	0.017708
9213b9e91a212e5a87c503c5f4130652	1	0.04332
9217c138da67a8a165a1f379ed2353df	4	0.050076
923f39ba19f1498a30dca03d3bc1719b	1	0.5548
925290b7743fc5baa80a1fc26a18d5ee	1	0.076358
927cfa10ad1f905c84cf74fbcb413411	1	0.092267
928f929bab769da966ebe4f10192d632	6	0.012169
929b246f0e8befb478df1df260924c88	1	0.049877
92a67dc6f7ddf44a3688b6ab43b94751	1	0.011071
92adee2dccc0abfb375dbe30fe36f953	1	0.033675
92b003e50eb025b7dfed71b81ae2e89e	1	0.261047
92b0631069ae53e926faedf57603ab1e	2	0.276051
92ba2526294096ce4d51a30a230aadb3	1	0.032575
92c31786030740fb8ea42a06ef2f26f8	1	0.010874
92dbea1ab3e6b204b67e3afff6d67162	1	0.034496
92ea7e5b4502a9cd9cc6c792e43cf8fb	3	0.019174
92fff962acd57cb617bfd63f86ce1547	4	0.04506
9303ca1b199c86404b1bf2ea652e90fb	1	0.072545
9316344b4e040561b6df23647beb7201	1	0.779258
931a44178c13d143e55679363590b22f	1	0.011552
934abec796ea4e269592549852b86d80	1	0.286998
9384ea265076b2b5f18167f0306b2293	1	0.101812
93c787ccffdcb7e59b144a1241a873e1	1	0.139252
93e62d0a5e4503ab19c9dfba4319ecf4	1	0.034612
93f146a29d31af0de6a6c5af33fe97a5	1	0.039474
942c69f5a273a8836f53e7a4ad9fa866	1	0.136439
944d51302adad86b49b5fa7dc034e3f7	2	0.033271
945cd1663c0ac45423fa3fb77aaf4356	1	0.018983
9460e42455755efdbb646bc662ace60b	1	0.304238
94802cada15123af67b89778c8f4fd3e	1	0.223994
9487003089e51d2a5627f139b259890f	2	0.042904
94b296e0d6679a121e49c59de1e3b610	1	0.009201
94d80f9cb45edbee72edc95e107de683	1	0.005051
94e1c88bb3d5ee0697c2d7c23a67185d	1	0.234281
94e9e2f71421d470a242fbdc51089c49	1	0.086106
94fda0e6eafe70d77a6b68207f6502c0	1	0.00823
9501968895827eac273f1498bbc87488	2	0.154454
95070266c039062ad8730a2f31c57c90	6	0.006993
951e6f6e22c8a5807c2723e70731e3f6	1	0.11277
95240df0ebaa3fbf57bd2e01909aab36	3	0.02
954317858026b9330046b1a247bdb482	1	0.085472
954a40594d020ae7d07202eee07aefd8	1	0.016823
956461b53e479efb0493d8922468316a	1	0.19308
957ceaec7e80a2fedaec5628f44398ad	4	0.025694
95848025324f7aaf4be1d10e1ccf84e5	1	0.047862
95b4669246d4d59d04d958aa4fedb03d	1	0.038978
95bd8a1cd8d31d0ba211f053174668b7	6	0.005306
95c59106f399dc8d4ccbcc26ece67539	2	0.048342
95f733bc0ca365b52902f6160ee0aad4	1	0.044204
960786cbe56f4bbc58d01db56b0e2983	2	0.079511
961bae73fad04ea65228bbdc5b824763	6	0.00532
96244838dcf74c0a79209f98f7583619	1	0.14225
963a653b64d58a22881ace7b32910fc9	1	0.053746
9644988957ec56ababba8a2610fec048	3	0.014224
968c8654e3dc94089252d2169318db07	1	0.01464
96a1cc19a800301ec2d9ae1cb6f4173c	1	0.062196
96b10baf49e9b104354d1403b1f48c79	3	0.045852
96f1769a75cd76fe5dfe1a4b5fbbd07a	1	0.020043
97077add1b0d8b5ad4f45032ca13497b	1	0.0486
9707cde6cfe5a03900492364dddf01a5	1	0.203483
970bd4acc553fdc0ba5afd780e6e8d99	1	0.260408
974a8843925d96abaf76a72d342d7276	1	0.4023
97584a9792369a54c8f44d4dca1bbc1d	1	0.018929
978d11aa9e12016e6061c52408ca4ed8	4	0.023311
97a96bff8d3cb26a9ec85d00aaa2f3a5	1	0.019181
97b1f5d0bfaecdd6ee04518c327135fd	2	0.275611
97ccdda005d4c78bb0d74b1b8b086dec	1	0.019037
97e4fff9c438d9aab7b387a360080a35	7	0.036381
97fbde9ae03eff646a706272b94a3e74	4	0.057707
98209327265d7a3ee819d79c4b71d847	1	0.040107
9825dd43bf4f4d61e7a229d8da07d8c4	1	0.15556
984fd9cadd1f8d3631014b59563763ba	1	0.036045
98592fcaac39b6b1430e2881d607735d	1	0.038833
99037d7706135de3225a07850a752b1b	1	0.114485
9909352cd9787bdeccd682120de1568f	3	0.129627
991141d75796541099be23dd3c9f0be9	1	0.16546
991a970190eec6dc5689083b85ba3e52	1	0.062163
99240931b2fd385f902e05a1d31a7055	1	0.151663
99382743aacf3e571370e726b256b92a	1	0.071483
993e3815c35059c1e06a4ebdb712d092	2	0.019672
9955af1728b171508d3f646446c7071e	2	0.267516
995e00346174583f236335b5efbbb8d8	1	0.045629
99da58e71ba60f58b4d6af9e4bb38d98	1	0.14225
9a27f5fa6c41e063ff34d8d6b0370db5	1	0.284932
9a3b29651a6075621933f12aa94f138d	1	0.048881
9a4700e5148de795f97eaaacf4f08a8b	1	0.028095
9a520903519d3462f32609a7eb75567e	1	0.062846
9a62fd650979eabdc3a39173f55fe3c2	1	0.069788
9a6d749daeb7dcf2095176b8a3b6a134	1	0.033192
9a7a71419d717ebef3805f94aebf4e9b	1	0.033808
9a82e0ae0282be995da08e7a4e0a4daf	1	0.061713
9a8329bead58c732b1eef6166bab701f	1	0.708564
9a86403ae2c626367d56692c327c9442	3	0.020002
9a90cf1dd6658abbdb63256300e9a0f9	1	0.161873
9aabaefef9da3a824237ef33561c7cc8	2	0.060497
9abd6cb58ec5e129a8c818f027f026bb	1	0.028843
9ad35aee0155b487ecbafa02e983ac83	1	0.00623
9ae19fe3d5ef0bc48eab49bf8d63ee8f	1	0.000101
9af652924bfbfebab58e30f959829546	1	0.034768
9af9546a8ccb5324c0f9b420ee78adb2	1	0.034805
9b03799a51b00ebd0c4978e70ce0ff31	1	0.033844
9b056a9b44a9a1b0bbf2483d74467554	5	0.021279
9b2a7ad15cef40f39a7f13cfc6ffe6af	1	0.05099
9b2ef473e6e9eec258fe6459b6c65d81	1	0.083899
9b442f872fb709d4902e39a3b23aefa7	1	0.023898
9b4b55b5b3d3ec2d33c08935980dd906	2	0.151916
9b6d3432c60236f275906a918f19be98	1	0.149032
9b6f6cb05ba5843a6c12ffc5f94cd699	2	0.029646
9b8307cdb555e108935689c4af1751e8	3	0.043919
9b9332bfea6a50b0ce2e65e084ef577a	1	0.05586
9ba2e4b2c048ac7a220332a8521fbb4c	1	0.027991
9bae221db49b37b8f395ae82f05f2eea	2	0.139441
9bc2954d5f4401139f9dbe15672f6d56	1	0.044334
9bd2e13551d61553b15effb0d00349b8	1	0.11277
9be6b40038bbe8a3bae9c44591c6f6b7	1	0.014163
9c1ea02b3f11f1d2651dcd7e3b3a6950	1	0.016718
9c3d95ce58f2d61fbebcc1578e27cb06	1	0.014934
9c4bba014ef6882c6cc4e01c760bb816	1	0.253874
9c53bfed72a097fec9ef1e991591269b	1	0.313771
9c8a79bc2ee809a7b2513e6a0f062402	1	0.176486
9d34a0af6879d0405e32edd00c211692	1	0.019229
9d44571cfadf3ee55aa4950388438992	1	0.016908
9d48395a37240b7315085462c0ccdcfc	1	0.081181
9d71ad69a88abd475a4a5c8c886fedb1	1	0.200056
9d83003bd34ae93c7583041b8d2785f3	2	0.045151
9da2a9e68acbcabc1b5142ac120229f3	1	0.050456
9df5b564073fc9f79ef55fc4ae9867dc	1	0.223596
9e08f7e8382e13efdd28001c2264fb3f	1	0.319632
9e348b45fffddb54cceea0719587a4ba	2	0.024021
9e43eabd11c342d6581156dab3c9d066	1	0.022128
9e6f60f980ccc17c00a20e87187e57db	1	0.033264
9e950c56e35c53b5b6d32645ada8c926	1	0.063803
9e9e696cdef00af62c22ac6e9afdd639	1	0.027743
9eeb447455b55712ecaea0aa32bb4877	1	0.03448
9f0846d110b4e534086f34ca41052281	1	0.00539
9f0a3754165490a3d17c5263baa8c9be	1	0.030698
9f313f891c8dc9f30d96cad1c6d686d5	1	0.11475
9f544ae839cf3d99d2bfe638ec8e0796	1	0.132006
9f5bb8914881058f1d05dc027b490d32	3	0.019182
9f6262895d3b014448ed99b8e42ddfd0	3	0.022713
9f67fd6f9f2fb3eb0aa766f455cf025e	1	0.078267
9f8fc620b28e0586f18097a509d4aabd	3	0.019194
9fa71eb7a02947ad7eb2de0754fcca55	1	0.040047
9fb543ffed1cc74aec3b2d5ee9e35147	1	0.122293
9fd0ab89393a7452f010e57a038e5442	1	0.140265
9fd97c2dfb65046da69f4362dd706de5	1	0.00558
9fe91d5687635135c9e36565c8831fe0	1	0.009389
a00835963901ba636adac6094f52b661	1	0.014429
a00aa5ce9e1d83cb3207f7b4042093ab	1	0.089791
a02156f7f5b0042d4d227a1a9ba4ae85	1	0.042803
a0295e5103bdc49e51ce495c70705961	1	0.368126
a030742382dc873c1e55a1bed70dec39	1	0.055328
a03beb41e35add6d74c1b1edbb66fd3f	1	0.102807
a08893d1b2bc5e9f6d7ab2d14523822e	1	0.127146
a097de62cf77d75d338378fa3a4018c6	1	0.11475
a0a7b760cfd8a6cb161fae073e9b3cdb	1	0.041755
a0ad999000c6831ba228cf3d19688c3d	1	0.011864
a0c8a8d6258be76cbc4a46c97e413784	1	0.124619
a0ee4dc65c1147f0444ec23897a95758	1	0.034545
a0fccdb2a337c7a288ccda30923088e4	1	0.215825
a10103741b603d32a30d898d05a3da13	1	0.115242
a119c0ff792d814690633b3e650743f6	1	0.045194
a11d2b7970eb14aca164514a94a149a3	1	0.073804
a1468f1f53b1402442010757a615eae1	4	0.044404
a14b83be467167d37c3599ca60f823b0	1	0.553086
a14eb629bdcd523cb742ab6ca1a1c044	4	0.030519
a18b2c23ac427fea3eb8514463ecd213	3	0.035392
a18e1ab2f2cedc7ab820c1c9b1c72d12	3	0.019403
a1af4f77245e734b3396929021ebf89d	1	0.024805
a1b316e22ea7c206e2676f1966d725d7	1	0.027747
a1b824f4ac8b63e9770acaac59222019	6	0.01202
a1e2d5d455b011d3ebb94933bd07ed1a	2	0.151916
a1e90d10563aa17d7a6c5d39b20cb3d2	1	0.082585
a200a8d896c2fe87e85cc2d17b839f5b	1	0.33663
a20904ba73f9328dd6c8bc8455289645	4	0.035675
a21ab1b45e706a59da25c90d0bb834cd	1	0.035907
a22388af37e2407be0d9b400b6196622	6	0.118276
a258434d84582778c9b66e428e7cb58c	2	0.109606
a2707c5fc77a3b1f7fab5a4506f8a85b	1	0.042893
a2722b94050a1d81b94fce9a9062f0b6	2	0.792153
a294eb2b89f2d2acbbcd4b516de9246d	1	0.08026
a295814c387abcc6ab0b60cb81d7b559	1	0.040723
a29d48e4b6e8ec720d41cacbe970a307	1	0.151504
a2bc8a81f86c423917f02e8b47767bd0	1	0.127363
a2c5481a9d6402a48342ced503df3a4f	1	0.565243
a2da2d7a3aebbe826febd8bfca20ce99	4	0.040961
a2f2f295d698469c25487c8e38b5adc6	2	0.123848
a31b4ad27b935281b69cb443082b00fb	1	0.028877
a38d764e6f9bfdc039c4b77da78b0513	4	0.049779
a3a11abe1299207dee62b8dfbf1961ff	1	0.024083
a3ba0ad620a47fd522c053d3cfedc336	3	0.084081
a3f75f738ddca526c82836ec28dccde0	1	0.092017
a40c78d2fd48baa85a27d1ca3900e55c	1	0.138983
a40d124edf1cd8e3debfe525d52a74e0	1	0.121403
a42c1e88de42a1c5582a2f6c34b42be5	1	0.045703
a42f819c8cff87df3216785da16ca6a7	1	0.122813
a46ece57823a22b6c619e125551b92cc	1	0.053777
a47b5e6ff270809e5995f2dccd9bedef	1	0.070058
a48cdf409e6b2e3c794390e74f4a0c7a	1	0.283943
a4b4ffa720f7b2593e4ccb8ecd0d3b4a	1	0.011867
a4fb91f224956ebe2b460cdaee981244	1	0.129133
a50e8f3d537202ae607f49bb167673ee	1	0.037525
a5363641d79e5a2e90c02958c740e3b4	1	0.093403
a54264e819782c9d87b993f748d921c7	4	0.041772
a54b5aa6257b45d3dce066428be05613	1	0.022469
a57664c15892bc484b2fd681f8adc910	4	0.053881
a578b02ebc9acdb34a28c84ae9405967	1	0.037882
a57fe8a81c2ce16fc034cb63f6f544cf	1	0.023713
a58fe77cfd012e29ebcb36809465cfcb	1	0.012567
a590b66b0e16f86b1e94efc3ff44cc03	1	0.367736
a5a1931750fdfa0ff7c850c3308fbd9d	1	0.135875
a5b31e0b188bd41b03e84c9ba60aa776	1	0.019945
a5eedbf4970cb919d30f06d707a85604	1	0.779735
a5f2cf36a0c5079b02636e620d3f3751	1	0.337225
a608259dacdaae00cc0523e9f05f3564	2	0.266089
a617b7e17a53cef58ae3a1904aa568e0	4	0.061917
a63a61a3747d90349af5bd313a6aa1af	1	0.214225
a6437850957b356aeb79808e68dd36db	1	0.029253
a65ed7c1593c16565b03d374deb0a90c	1	0.373811
a694900f5619f2dcc95c0ff024b247e1	1	0.00015
a6c36e53a606d7b9ca9396ace14cfd93	6	0.005305
a6d50f66976e5e175b59f3ef4d6c40ed	2	0.02541
a6f0913d0496a774a1b2cf79723baffd	1	0.059897
a6f37f6c5fed96200b4296652a3a781e	1	0.902254
a6f6acc658908c3e38aa4034e9cb04b0	2	0.895532
a704dfc63fa7da632e5b7d2efaf1f18f	1	0.0744
a75c5f85808faa2aa1d14af5bac79534	1	0.039901
a7715e4434c3811974a632ba86acff1b	4	0.043907
a7960d856b602b7e4dae4fb11cade2ec	1	0.123558
a7bc90fc040a5f4ec0561785c412ab30	1	0.0387
a7bf842e876667568eb240e31bde0ba6	4	0.041307
a80333ec3053528c120bc1f76e452b8d	4	0.050228
a82cc55b0070b6e0bf40082877dd0d89	1	0.03981
a82e278236a7518aa5e0af11b58d7d66	6	0.120061
a854351fd25769ba3f540368f6e0e381	3	0.018817
a85efbaaee380ef7f9a523d5b547b676	1	0.211072
a865a509e998ab7d9c746f2511111a40	1	0.02842
a8a4c13635a0b966644e46db1baa30ab	1	0.125772
a8aac421a44377ef3452abdeae928817	3	0.091241
a8ee94cf217704cec74556d92bc86fb8	1	0.008331
a8f16107a7722df01728afab23527589	1	0.114417
a90f0ef350af4cf73c0a1628ddb14910	1	0.138983
a920a0e4769c77a4b5d934ffcb851e19	1	0.031731
a94e975e2d0cd3377ee499f2c00031bd	3	0.026648
a9872e7a161401cec589909649363c12	1	0.121112
a9911bfa7c2478019b122869d4118f98	1	0.014448
a9ae084c861cc4938099cebf23fa0a9d	1	0.015699
aa006d16df5ed4a03c3b8ce1dca0cf4e	1	0.091186
aa0ac79e816af4f571e76dde95b79f32	1	0.136225
aa1ee920524c6476435fd2c40400d571	1	0.106403
aa280e2085801cc7e1ea27f8cb9c70e6	1	0.100698
aa2c66216e31a2f4ee53e3cbdbdf7fe4	3	0.126605
aa30dbf3b1b8def7a8a1e19ff974fb31	1	0.062798
aa38acd13261ea2ef7df38a9b8759ac5	1	0.122165
aac49bd686ad50b82d170bb0fc35d27d	5	0.004843
aadff1d750d3dd5f28e4c1acfcc0c2cd	2	0.046931
aae1ddfaf34808f90717b73c34336d1a	1	0.051828
aae79cd589127ae71015cd085cfdce3f	2	0.745795
aaf4b5d38a469adfac3c57473cb9110f	1	0.023556
ab00e186ef952ac10fb648593a9d682a	1	0.021068
ab2758ddeba519a408a0bf6d8d8abd08	1	0.211341
ab54ef400f1489e35df682dddb78d4c4	2	0.024659
ab9d4591554c9baf11e45a11c49437dd	1	0.138983
abb2f56f775fc9b57313b36f5ffc58f4	1	0.056328
abdd62fba99d05b520de11cbd3bfdc15	3	0.040113
ac06d6b5198c3b6342b826706dc98698	1	0.56709
ac1c94a903be6846c85ccff0acb276f1	3	0.080906
ac2b6e5e3029797fc097c1d90cf3cd9e	1	0.112566
ac5852d1546eabf4c231f5b8d8abe7d8	5	0.055584
ac9efb080d4c61083dfd73203fa74b7d	1	0.15556
ace0d0a5346bb4bd6b38806c24ad4ec9	4	0.01011
ad0a4d0ee4ec6d3d93378e807afa749a	1	0.093917
ad0b6790f9ac8270ed415ff0a623f4a1	1	0.027944
ad14dd1baa2d969fc258c557d3f1d0f8	1	0.037244
ad1c3d8eac7ef0ed253ca5986872f44a	1	0.01158
ad1e3a525c36211eac7209b9e104ca00	1	0.040029
ad5737cfa075fb5f1dfd15978425e96e	3	0.654177
ad877ddd66d34d1e5c3ea1c65ffd81f1	1	0.023092
adc7e5a9cbf750921a4aa5e4c8753959	1	0.161873
add089dcb7c58bcd2cc4d09f9c0280b1	1	0.035427
adde92fa87e8b351c9d103898c1c2d71	1	0.042599
adedf4722dfb59d08e53f7f783391dae	1	0.008734
ae0a39b9121bc574bd5e6087e5efce69	1	0.04722
ae2d1fdcda8cf49fc5c3e1b681c37850	1	0.084458
ae34bbc46b36d5c2ba4c8e2304ab2441	1	0.034611
ae73cc30bcc01914a36213d602eae666	1	0.085267
ae7ae9a0ee2bc48e5b06fe9a02372d40	1	0.038867
ae7b31e74f6c65dbb4c7e819cce8f3df	5	0.048992
ae848a048b06a9ddfce8c10ab8a5822b	1	0.034668
ae87aaf152619005fd0d3ff433b0e622	3	0.021992
aec97c2ef89979dd464e1e4ce3a3c622	1	0.091724
aed6cdad4a2a1c455bfb349d166e59bb	1	0.0174
aee2457c0c5ac31306e5fb993e62c817	1	0.049561
aeef2a93d26d581cc81b7b0eb2d4e223	1	0.328149
aef22a63ae4d8b970f6fa2b358ab3b48	1	0.077915
af0c36ac410b758a4f6147e395bc3d7d	1	0.142259
af35be1496080b1b1626d63aff90f1f6	1	0.072334
af3845777e42910da4425fb39e01a0e7	1	0.326871
afd27fa7b0a8c5d8ff7c1d5c0c30fdbc	2	0.004929
afd820ba293ab7f8de94101123a92e89	1	0.048927
afda1da64a4b9e61e2ae993bf87edb4d	1	0.148566
affa29b137f6a0a22f95ffd96f9a7b71	1	0.016648
affe31c271a379896d851988c13d966b	2	0.259574
b0196ed0a65dbb3b94efddd5be12dcb8	6	0.005294
b01bd7e79b0651207eeef447c0077533	1	0.005369
b020ccca322448bf6d49e6007d1de1bd	4	0.111629
b02750272820b1b5201473346cb290f4	1	0.069156
b0445a8de12ba121ac1f2ed0fa4cf888	1	0.142259
b058b66587df5c5d9feefd13c09a69d7	1	0.106944
b06632883d0a6ff1c2d6e1e312686382	1	0.478958
b07f30334f65a7bc71211e3fc6164fbf	5	0.027802
b094a1db36487817e155a4f08fcad797	1	0.104468
b0cba60124d48991a3b77b89e33070d2	3	0.019026
b0eabfa3f8fac2c301a5e0292f576d56	4	0.112714
b0ed62b4670663b9a65a746dc5648cf8	1	0.201359
b0f4ef9ac342b8ffdb06200d42574803	6	0.012017
b11fe8da7bf6cdd18a8e25863667c57e	1	0.796262
b14f36f052d5c7798fbea4bc0a51929b	3	0.009157
b1760e01993392e35b58fc86c6237a50	1	0.030554
b17a48d5ecafeb916af2374841c65a60	6	0.00532
b17ba5abc06247b0d8fa17966f3fe123	1	0.046054
b18f282396a3ad8eacee37224b1df61e	1	0.055369
b192cbf5f83045aa358755ab929573ae	3	0.013865
b19a01d605f6b78880f57ee221aa84a0	4	0.124199
b19e60fbf109ea7a26be8a9d144e857e	1	0.078975
b1a1c3e5c3fce1b6c4dd043b7a76db7f	1	0.034164
b1a895d855384dda0097419bad58e845	1	0.090704
b1bec890b99faec98266bd6222a7deb2	1	0.131633
b1c42ce71440cf6c7d0d75823c801315	1	0.043968
b1d794bfd89045dbd08256b1544aca3e	1	0.035373
b1ed2d02e4b8985239129ff706dede3c	1	0.041513
b1f2925d3779798f8d2947629a957838	2	0.019801
b1ff8cebacab1db3cc22af195f271649	1	0.00015
b21d795d4e11bf9bd8c8a93ebd14b1e4	1	0.039984
b24e9d2f1648eb9b5c2e38dd503dd7bc	1	0.558365
b280091da35233d9ac25b1aa091a3731	3	0.034659
b2a1b37509e1bc2a79e904f1f99cce26	1	0.231018
b2b99b35897cd90b689eaad5027399b1	1	0.033361
b2c07e406fea32732ac99eb5a5d9592a	1	0.065882
b2c4ee4404130629b9c03863832f173e	1	0.011018
b2d47b0d635ae0668bf9ccda5dde16bc	5	0.048614
b2efc6fbfb2c0988c40894c846c95731	1	0.100269
b32d5d8a881be6eacfeb425c176de674	1	0.161873
b35eb0331794ce5fc55903f961769f66	1	0.032329
b36d08868e72b93a686df02e74b3c787	1	0.042323
b39d74f77f9dcac04b8b79976eb5707d	1	0.036045
b3f9474f8f739142c923f98ec49eec4b	1	0.05752
b3fcec1fed4219b11f3e3a51eee0a960	4	0.053325
b403cf89d57598f86b21338014f7baab	1	0.087805
b47165d2c21bf4d642d826c2c0451ec6	2	0.048923
b47be6dfa90a00ffb8a9882380972109	1	0.15556
b48cd99cbdf9e92981c0ae8b389af64b	1	0.134776
b4ca596d7ed2fc70d13a55fa2a025d5f	1	0.122211
b4cb6f6d199b963b364c1dfc7c223a9e	1	0.080263
b4df2c82dbc7289a3a5da74494f26451	1	0.0927
b55079be50732a6aebee0bd76d8aaca8	1	0.16095
b59cb05c9d1fb89718efb5a5b606e47c	1	0.028528
b6388c5fb1c53bb67cc3d9cf2d9e8d94	1	0.282922
b6466283e724973665c23d7a6cb4be1b	1	0.04899
b6521fd9d5adf47b562ad7acd5362491	4	0.136211
b6926436545a18c227abc4f130e1ea08	1	0.028595
b6abb9ac531076248d5c19e3337e8cb8	1	0.055834
b6c7e0e23dc1c5d199290cc0d905ff12	2	0.053233
b6d30c13b4958589a4556ec131ecea0a	1	0.079845
b6e1ff87534ac2b502c2c173b7e42684	1	0.050319
b7279b97d86177fa529e51880381fb41	1	0.053433
b79438006d52946a3e0cb232fe4e43f1	4	0.14383
b7b60531e965ea02512614931e6cd5b6	1	0.028296
b7c4d69aa1b152be8c8157a899687a8e	1	0.054171
b805849d40554a79de34726270c11ebe	1	0.03872
b8146987ddcb161514585eb1e486052a	1	0.018229
b82e29e2193deee34fc2912875a173a1	1	0.080348
b8896e626a884a173e1f13b6dcd48284	1	0.024808
b8b5089be0ae4e344a0845e4b621b56a	1	0.123558
b8d0c5d08a531d9e47ec7c7aa8a81295	1	0.010749
b8fb74bb01488426d118cad716bc5471	1	0.082515
b8ff1b9e480e2da153fc480d3bba081a	1	0.123558
b941c053619134d9e4bcdca9de071f3a	6	0.00161
b949b33cd609758d2dbcdf92d0fb9cba	1	0.046082
b9541c4791edf58ec8cd39add7f9ef5c	1	0.076572
b96057baee824728e0f94375c25c57ce	1	0.224918
b9641d3f6051dc886cf6e30baf5b74d5	4	0.074999
b972788b94cdfc28059ad0d79899ae90	1	0.026432
b99015f3df4b73fd764bad708715deea	3	0.022747
b9adf8a4b83330393c3cb98cdb834b33	1	0.271678
ba2c1f106dda18cc56ed6db189345d1f	1	0.059123
ba5b70a2aa20c9cc9760f5e17ac2edcf	3	0.013779
ba7e21782894d3052146caf8318f8511	5	0.06243
ba90625953a66ade2dc8e3a345f35fd1	1	0.223817
ba99c96266b4c016199b322391840d1c	1	0.123538
baa04cccdf70587842f59d8f6373c4b3	3	0.051254
badf96aba30519e16e322b1609c3c4a9	1	0.067784
bae27a2ccbe725a01daafa350400df6b	1	0.11475
baf6c92a71a57ebb37798b69769edbba	4	0.058568
bb0b58ae2ae9a7160c310539b09037ac	1	0.138983
bb23f7630f6fb38bc29e7cc5869c3a10	1	0.046392
bb29905d7ad64d4f84a50c7bb7176227	1	0.054871
bb5229b94951080c151da5d9dfa13da5	1	0.063286
bb88b35b2a7e1af922862f768fd6b8e2	1	0.090126
bbd4e9f2ee8a7ad2e25de6ee9aee0705	1	0.059849
